"Project ID","Workspace","Group(s)","Team(s)","AI ($)","Hosting ($)","Storage ($)","Other ($)","Total ($)"
"4de1dd5f-db46-4000-b948-d03c5847fa8d","","AZ-Replit - Finance - Admin","Finance",41.7339,0.0000,0.0000,0.0000,41.7339
"a479d0dc-859d-4bd0-a490-76a95c272ad3","","AZ-Replit - Strategic Development Mosaic - Admin; AZ-Replit - Strategic Development Mosaic - Member","Strategic Development Mosaic",41.6334,0.0000,0.0000,0.0000,41.6334
"5f0ef327-036d-4575-9b4d-21039320e004","","AZ-Replit - Comcast Advertising - Member","Comcast Advertising",41.4648,0.0000,0.0000,0.0000,41.4648
"d4320759-0645-48ac-b3d0-1f5a69263919","","AZ-Replit - Comcast Business Marketing - Member","Comcast Business Marketing",41.4447,0.0000,0.0000,0.0000,41.4447
"e960681c-929f-4f6f-a6a9-fc1de2064f73","","AZ-Replit - GPO Creative Services - Admin; AZ-Replit - GPO Creative Services - Member","GPO Creative Services",41.3256,0.0000,0.0000,0.0000,41.3256
"12c57dc2-8fd3-429d-88c0-c39a99c0fc55","","AZ-Replit - GPO Creative Services - Admin; AZ-Replit - GPO Creative Services - Member","GPO Creative Services",41.2176,0.0000,0.0000,0.0000,41.2176
"3048a722-fd59-4b7d-9ed9-e9906ea1ff9a","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",41.1466,0.0000,0.0000,0.0000,41.1466
"96112312-43a9-447d-8690-abb09bd361ed","","AZ-Replit - Corporate Communications - Admin; AZ-Replit - Corporate Communications - Member","Corporate Communications",41.0270,0.0000,0.0000,0.0000,41.0270
"ab19ec81-16ce-495a-b8c8-7d763c45af42","","AZ-Replit - GPO CTS - Admin; AZ-Replit - GPO CTS - Member","GPO CTS",40.5448,0.0000,0.0000,0.0000,40.5448
"e2c7dab5-844f-4cbc-ac1b-70db4a909102","","AZ-Replit - Growth Xfinity Consumer Product Marketing - Admin","Growth Xfinity Consumer Product Marketing",40.3733,0.0000,0.0000,0.0000,40.3733
"071612f6-d9ed-4d79-bede-a42d6fa10db5","","AZ-Replit - GPO CTS - Member","GPO CTS",40.1449,0.0000,0.0000,0.0000,40.1449
"9728d816-5179-469a-bcaa-cccb53217e28","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",39.9032,0.0000,0.0000,0.0000,39.9032
"67dd6a58-2f49-4ff6-88e4-c512e83415d0","","AZ-Replit - PREPROD-Admins","",39.5488,0.0000,0.0000,0.0000,39.5488
"7e409d56-9d06-46d1-8134-7a237d80d80c","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",39.4471,0.0000,0.0000,0.0000,39.4471
"ec5a4935-a909-4e75-9522-6502058cae4b","","AZ-Replit - GPO CTS - Member","GPO CTS",39.2928,0.0000,0.0000,0.0000,39.2928
"0f4dfa94-346a-4b34-8154-ec2484717a59","","AZ-Replit - EBI AI ML - Admin; AZ-Replit - EBI AI ML - Member","EBI AI ML",39.2520,0.0000,0.0000,0.0000,39.2520
"d1d8ce7e-c587-4c73-bb4b-3b65dc489226","","AZ-Replit - GPO CTS - Member","GPO CTS",39.2325,0.0000,0.0000,0.0000,39.2325
"debdfb4b-8d22-43de-bb5a-bf50c8a01e05","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",39.1294,0.0000,0.0000,0.0000,39.1294
"ccf24b8d-8d8d-4472-bd88-c36cab657e3b","","AZ-Replit - EBI Enterprise Analytics - Member","EBI Enterprise Analytics",39.0589,0.0000,0.0000,0.0000,39.0589
"e75b03b3-2399-406d-9c83-5092321e1b71","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",38.9403,0.0000,0.0000,0.0000,38.9403
"6f278324-3f1e-4c9f-b4d6-4f127d4ebb79","","AZ-Replit - HR Compensation - Member","HR Compensation",38.8334,0.0000,0.0000,0.0000,38.8334
"26f6b8d1-9cd2-4e76-9879-bae30cae929b","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",38.4167,0.0000,0.0000,0.0000,38.4167
"7d4ce17d-f874-45ae-a335-b7cdbc3a1324","","AZ-Replit - Growth CXSO Account Mgmt - Member","Growth CXSO Account Mgmt",38.2323,0.0000,0.0000,0.0000,38.2323
"30a870cd-a8fc-4265-ad4e-b23db9c2b61a","","AZ-Replit - EBI Enterprise Analytics - Member","EBI Enterprise Analytics",38.1816,0.0000,0.0000,0.0000,38.1816
"9575411a-6dff-411a-9982-fe457e178833","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",38.1174,0.0000,0.0000,0.0000,38.1174
"75b5cb14-a6e9-4f7b-b7a1-ee8e845d5d00","","AZ-Replit - GPO CTS - Admin; AZ-Replit - GPO CTS - Member","GPO CTS",37.8968,0.0000,0.0000,0.0000,37.8968
"d55f6c05-457c-45c7-8a78-abc3c16ffb25","","AZ-Replit - Finance - Member","Finance",37.7002,0.0000,0.0000,0.0000,37.7002
"c78b9e0e-0dac-41b7-87c9-f6fa0fec88a5","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",37.5841,0.0000,0.0000,0.0000,37.5841
"eae40fec-2bcc-43aa-9ca2-ea62b641e050","","AZ-Replit - GPO CTS - Member","GPO CTS",37.3838,0.0000,0.0000,0.0000,37.3838
"3718c4eb-bc2a-42f3-a674-46889fb610ff","","AZ-Replit - GPO Creative Services - Admin; AZ-Replit - GPO Creative Services - Member","GPO Creative Services",37.3413,0.0000,0.0000,0.0000,37.3413
"83eb28e7-1f92-4448-8f67-03036f51db21","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",37.2842,0.0000,0.0000,0.0000,37.2842
"df36eef0-cf3c-4eff-8886-b084bc115fc5","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",37.1263,0.0000,0.0000,0.0000,37.1263
"30d89adc-b550-4c17-bc2e-b46aaca635a5","","AZ-Replit - EBI AI ML - Admin; AZ-Replit - EBI AI ML - Member","EBI AI ML",36.9156,0.0000,0.0000,0.0000,36.9156
"13970d29-95e2-4591-8123-60697ed3b9ca","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",36.9084,0.0000,0.0000,0.0000,36.9084
"4b9af400-71eb-495e-94d4-83ff0e8bb0ba","","AZ-Replit - Strategic Development Mosaic - Member","Strategic Development Mosaic",36.7232,0.0000,0.0000,0.0000,36.7232
"7b2b7661-fd23-4e33-84aa-07f2563c503c","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",36.6377,0.0000,0.0000,0.0000,36.6377
"9895ef29-2e39-46f8-a5bb-6b69d54b79e4","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",36.5836,0.0000,0.0000,0.0000,36.5836
"83f6d916-4437-4ddf-b274-2e436b680ca7","","AZ-Replit - Talent and Learning - Member","Talent and Learning",36.4097,0.0000,0.0000,0.0000,36.4097
"c75f57ba-122e-4811-afbb-550cdce87ac4","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",36.3746,0.0000,0.0000,0.0000,36.3746
"3a243f04-c570-42bc-ac76-fcef2f4c242e","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",36.3250,0.0000,0.0000,0.0000,36.3250
"1baacc9f-3fab-4362-9f35-ca8c6e2a7630","","AZ-Replit - Growth CXSO Account Mgmt - Member","Growth CXSO Account Mgmt",36.1329,0.0000,0.0000,0.0000,36.1329
"0a86fade-cad7-4eb6-8b4d-764bc8a8b62c","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",36.1140,0.0000,0.0000,0.0000,36.1140
"954386ee-02e3-4d08-950c-e834506dc284","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",35.8036,0.0000,0.0000,0.0000,35.8036
"c4215dde-f46f-4158-b94b-a526bfb7a92b","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",35.6939,0.0000,0.0000,0.0000,35.6939
"733b910d-e02d-41d4-a6e1-341ae24b4878","","AZ-Replit - EBI Enterprise Analytics - Member","EBI Enterprise Analytics",35.6034,0.0000,0.0000,0.0000,35.6034
"151b61aa-c187-4cb6-9701-012d647c34b3","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",35.5555,0.0000,0.0000,0.0000,35.5555
"1eb7f27e-ef63-497a-b946-91f17d972ab0","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",35.2420,0.0000,0.0000,0.0000,35.2420
"16687e88-5f56-4bda-82f4-586702422dfc","","AZ-Replit - GPO Connected Living - Admin","GPO Connected Living",35.2356,0.0000,0.0000,0.0000,35.2356
"9f70bb6a-b5e7-4a63-8b59-87c280cbf37f","","AZ-Replit - PREPROD-Admins; AZ-Replit - Strategic Development LIFT Labs - Admin; AZ-Replit - Strategic Development LIFT Labs - Member","Strategic Development LIFT Labs",35.1304,0.0000,0.0000,0.0000,35.1304
"3ffe6209-58ac-48a1-849a-05aef40d0b17","","AZ-Replit - HR Compensation - Member","HR Compensation",35.0538,0.0000,0.0000,0.0000,35.0538
"eaa47ee2-58ed-4480-97a0-eac0819683ec","","AZ-Replit - Comcast Business Marketing - Admin; AZ-Replit - Comcast Business Marketing - Member","Comcast Business Marketing",34.8835,0.0000,0.0000,0.0000,34.8835
"cb240541-e4ef-4068-94b3-5e0cc7c198d4","","AZ-Replit - PREPROD-Admins; AZ-Replit - Strategic Development LIFT Labs - Member","Strategic Development LIFT Labs",34.6414,0.0000,0.0000,0.0000,34.6414
"04c39a53-efa6-495f-836e-f3debbfa018c","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",34.5005,0.0000,0.0000,0.0000,34.5005
"fd642fca-be8a-4e88-97f5-4d594c7267cf","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",34.4400,0.0000,0.0000,0.0000,34.4400
"f6a2da6f-c3a6-4843-b82f-7ae8e3dbdb83","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",34.3378,0.0000,0.0000,0.0000,34.3378
"8359143c-8f46-468f-8432-968d2624a79d","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",34.1655,0.0000,0.0000,0.0000,34.1655
"2e32da13-0c2e-44b0-9984-01f1dff2a4cb","","AZ-Replit - Talent and Learning - Member","Talent and Learning",34.0107,0.0000,0.0000,0.0000,34.0107
"0b5611b0-df5c-4f83-9435-a8237f4902fd","","AZ-Replit - GPO Connected Living - Admin","GPO Connected Living",33.8301,0.0000,0.0000,0.0000,33.8301
"885488b8-55e3-40c7-b114-40d93eb2b21b","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",33.6993,0.0000,0.0000,0.0000,33.6993
"b0451244-8630-4565-9f53-e572e0d3e342","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",33.6104,0.0000,0.0000,0.0000,33.6104
"c86a1163-a9a4-4007-92e8-bce1097f3934","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",33.5850,0.0000,0.0000,0.0000,33.5850
"e300aff9-e4e0-4fe8-9413-b9e191bea69b","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",33.5448,0.0000,0.0000,0.0000,33.5448
"9f3cebaa-a625-42f2-b304-7274d165e9b3","","AZ-Replit - HR Compensation - Admin; AZ-Replit - HR Compensation - Member","HR Compensation",33.4898,0.0000,0.0000,0.0000,33.4898
"f7c8c10c-15e9-46fb-86c2-52527817e69b","","AZ-Replit - GPO CTS - Member","GPO CTS",33.4784,0.0000,0.0000,0.0000,33.4784
"7f0f02e6-8080-47ed-b3c8-5f69c723671d","","AZ-Replit - GPO CTS - Member","GPO CTS",33.4714,0.0000,0.0000,0.0000,33.4714
"0273e422-a155-42a3-bbda-69d535469788","","AZ-Replit - Growth Xfinity Consumer Product Marketing - Admin","Growth Xfinity Consumer Product Marketing",33.4309,0.0000,0.0000,0.0000,33.4309
"65cc682a-87e7-496d-aba5-8c246a1b0ab3","","AZ-Replit - Freewheel - Admin","Freewheel",33.2795,0.0000,0.0000,0.0000,33.2795
"8b9c92ae-d656-4154-9638-d0946aee5598","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",33.2739,0.0000,0.0000,0.0000,33.2739
"7ee22858-7a36-4f70-98fd-5b824d01afa7","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",33.1591,0.0000,0.0000,0.0000,33.1591
"f84b77e2-0226-4ad8-bae5-448430f5e01f","","AZ-Replit - Corporate Communications - Admin; AZ-Replit - Corporate Communications - Member","Corporate Communications",32.9467,0.0000,0.0000,0.0000,32.9467
"4c643714-0bda-4fdf-9193-a047f81d5b8a","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",32.8224,0.0000,0.0000,0.0000,32.8224
"8bc7e81c-f87e-40bb-8ed2-b7bfb134d4cd","","AZ-Replit - Comcast Advertising - Member","Comcast Advertising",32.7034,0.0000,0.0000,0.0000,32.7034
"98f00254-599d-4392-8664-ad372853bd49","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",32.5365,0.0000,0.0000,0.0000,32.5365
"5af81bf2-db8f-4f41-aec7-57c911afd9c5","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",32.4893,0.0000,0.0000,0.0000,32.4893
"8f298501-5171-478f-8828-ca8478495ff4","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",32.4369,0.0000,0.0000,0.0000,32.4369
"291c855e-3095-4423-88ee-67e088e021b8","","AZ-Replit - Finance - Admin","Finance",32.3368,0.0000,0.0000,0.0000,32.3368
"eef4668b-7ca5-4c8d-ad59-4513a3f170c8","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",32.1060,0.0000,0.0000,0.0000,32.1060
"8183a321-8879-40e2-9ff7-660ee76ff2a8","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",31.9632,0.0000,0.0000,0.0000,31.9632
"540cba56-8ac5-4d0e-ba52-2fb9b962db07","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",31.9330,0.0000,0.0000,0.0000,31.9330
"6b8510cd-8755-4910-94f8-db9330faeb53","","AZ-Replit - EBI Enterprise Analytics - Member","EBI Enterprise Analytics",31.9107,0.0000,0.0000,0.0000,31.9107
"7cdfc690-b336-4341-9296-b851772f8c94","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",31.8668,0.0000,0.0000,0.0000,31.8668
"7b58a304-9921-4396-99ff-f67b2f5fdf47","","AZ-Replit - GPO CTS - Viewer","GPO CTS",31.8389,0.0000,0.0000,0.0000,31.8389
"63fb7589-eec5-498d-8147-22fc26ef34ae","","AZ-Replit - GPO CTS - Viewer","GPO CTS",31.5475,0.0000,0.0000,0.0000,31.5475
"5045f839-c2bb-45da-b1d3-f22e4ff7849e","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",31.5376,0.0000,0.0000,0.0000,31.5376
"d3be65b4-f1f5-4d0e-8de4-f1f74e3933be","","AZ-Replit - Comcast Advertising - Member","Comcast Advertising",31.4003,0.0000,0.0000,0.0000,31.4003
"7610180d-1731-48a9-a72d-ef326252609b","","AZ-Replit - Comcast Business Marketing - Member","Comcast Business Marketing",31.3035,0.0000,0.0000,0.0000,31.3035
"8ef4b14e-46c1-4084-863a-65a0313923da","","AZ-Replit - Finance - Admin","Finance",31.1720,0.0000,0.0000,0.0000,31.1720
"4be4b604-5903-4b3c-9f54-bc150c1f73ca","","AZ-Replit - Comcast Advertising - Member","Comcast Advertising",31.0381,0.0000,0.0000,0.0000,31.0381
"059ed203-e699-44fc-80bd-ff7368e4bbaf","","AZ-Replit - Comcast Business Marketing - Member","Comcast Business Marketing",30.9737,0.0000,0.0000,0.0000,30.9737
"b3c0c99e-4ead-482c-bf9b-47b48e31cb4e","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",30.7550,0.0000,0.0000,0.0000,30.7550
"c754b0b4-b7bb-406e-abe1-8573348f32b0","","AZ-Replit - Comcast Advertising - Member","Comcast Advertising",30.7459,0.0000,0.0000,0.0000,30.7459
"00a56b31-c35e-4058-a5d6-3341b136d41d","","AZ-Replit - Growth MDU - Admin","Growth MDU",30.7316,0.0000,0.0000,0.0000,30.7316
"fb4c9b19-bd4d-468e-9956-ddbdd1a3a120","","AZ-Replit - Growth CXSO Account Mgmt - Admin; AZ-Replit - Growth CXSO Account Mgmt - Member","Growth CXSO Account Mgmt",30.4134,0.0000,0.0000,0.0000,30.4134
"a86c15a9-e576-4afa-a233-cc1854b6d3c5","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",30.3438,0.0000,0.0000,0.0000,30.3438
"ff3ac267-370b-4edd-b5d2-e1e385e69312","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",30.1525,0.0000,0.0000,0.0000,30.1525
"0cbdf900-a265-4a95-9748-5779431f9f8b","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",30.0124,0.0000,0.0000,0.0000,30.0124
"403c0df4-c391-41f3-ad16-1ce1fde952fa","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",29.9964,0.0000,0.0000,0.0000,29.9964
"992d2487-17ba-428c-be51-19fd858a4231","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",29.6152,0.0000,0.0000,0.0000,29.6152
"4ce0a2d7-694c-489c-987c-1fd97c8ed44e","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",29.5588,0.0000,0.0000,0.0000,29.5588
"9019790e-a5e4-451b-a515-f5b6e63458be","","AZ-Replit - Comcast Advertising - Member","Comcast Advertising",29.3817,0.0000,0.0000,0.0000,29.3817
"97562db1-ac7b-4814-bb8e-9034710f81ff","","AZ-Replit - Comcast Advertising - Member","Comcast Advertising",29.3345,0.0000,0.0000,0.0000,29.3345
"11be7999-171f-498c-a591-7c182f67ac08","","AZ-Replit - HR Compensation - Admin; AZ-Replit - HR Compensation - Member","HR Compensation",29.3014,0.0000,0.0000,0.0000,29.3014
"fd3ceeb8-a08f-4d9f-8cbf-d36c4fc0a34a","","AZ-Replit - Comcast Advertising - Member","Comcast Advertising",29.1533,0.0000,0.0000,0.0000,29.1533
"be2f18c9-e0e2-43fc-a9ca-dc49f5558ac2","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",29.1327,0.0000,0.0000,0.0000,29.1327
"0676e439-fe49-4f84-ae23-a82f612b9983","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",28.9562,0.0000,0.0000,0.0000,28.9562
"64c5217c-c636-4bbe-90f6-3687a7a1c033","","AZ-Replit - Comcast Advertising - Member","Comcast Advertising",28.8288,0.0000,0.0000,0.0000,28.8288
"05736e18-9ea7-4b86-a601-6653e1d0d177","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",28.7970,0.0000,0.0000,0.0000,28.7970
"c3fa6ebd-0148-4a1c-8220-3c733e4bec05","","AZ-Replit - Comcast Business Marketing - Admin; AZ-Replit - Comcast Business Marketing - Member","Comcast Business Marketing",28.7772,0.0000,0.0000,0.0000,28.7772
"381e7581-1acc-4fbf-a5c0-ed2b2468a682","","AZ-Replit - EBI Enterprise Analytics - Member","EBI Enterprise Analytics",28.7285,0.0000,0.0000,0.0000,28.7285
"9957401f-6e6d-404d-ac7f-47f607a04f21","","AZ-Replit - Comcast Business Marketing - Member","Comcast Business Marketing",28.6104,0.0000,0.0000,0.0000,28.6104
"e3aa7948-abfb-4b76-a488-835396f680c8","","AZ-Replit - HR Compensation - Admin; AZ-Replit - HR Compensation - Member","HR Compensation",28.3962,0.0000,0.0000,0.0000,28.3962
"83d68326-9d92-4951-97de-f1b70fa2a4ce","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",28.2714,0.0000,0.0000,0.0000,28.2714
"13f00bef-7395-467a-b217-9f834954697f","","AZ-Replit - Freewheel - Admin; AZ-Replit - Talent and Learning - Member","Freewheel; Talent and Learning",27.8801,0.0000,0.0000,0.0000,27.8801
"35cfa892-de75-4112-9fa9-10b9ada77d2d","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",27.8138,0.0000,0.0000,0.0000,27.8138
"0af141e3-9c0f-4126-98d1-790268ec94d8","","AZ-Replit - EBI AI ML - Admin; AZ-Replit - EBI AI ML - Member","EBI AI ML",27.7677,0.0000,0.0000,0.0000,27.7677
"942048cf-8404-4353-bfb0-eba1057d143c","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",27.7334,0.0000,0.0000,0.0000,27.7334
"4aee5ddc-6da7-43c1-8541-de382507b5e3","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",27.6245,0.0000,0.0000,0.0000,27.6245
"97519c02-6768-4b54-8b0a-a34a8915383a","","AZ-Replit - Finance - Admin","Finance",27.6095,0.0000,0.0000,0.0000,27.6095
"f52ed4c1-de05-48e7-b8c6-e44011f3afe5","","AZ-Replit - Comcast Business Marketing - Member","Comcast Business Marketing",27.5481,0.0000,0.0000,0.0000,27.5481
"1d8393c1-d5d5-44cc-bb22-16d6fc76a2ea","","AZ-Replit - Corporate Communications - Admin; AZ-Replit - Corporate Communications - Member; BnD Analytics Team","Corporate Communications",27.4215,0.0000,0.0000,0.0000,27.4215
"f673576c-9e13-48c2-a1e8-c1cf1a7a634e","","AZ-Replit - Corporate Communications - Admin; AZ-Replit - Corporate Communications - Member; BnD Analytics Team","Corporate Communications",27.1546,0.0000,0.0000,0.0000,27.1546
"2a56e443-9de3-4939-a5bd-db143bff03ca","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",27.0474,0.0000,0.0000,0.0000,27.0474
"62ede06a-ed7b-42c8-9296-6732b53e8532","","AZ-Replit - Finance - Member","Finance",27.0361,0.0000,0.0000,0.0000,27.0361
"ceba2b2b-4d87-4378-8352-f50a822588f6","","AZ-Replit - HR Compensation - Admin; AZ-Replit - HR Compensation - Member","HR Compensation",27.0000,0.0000,0.0000,0.0000,27.0000
"73a0734d-f8fb-4c83-a35b-335575d65b4b","","AZ-Replit - Corporate Communications - Member","Corporate Communications",26.8979,0.0000,0.0000,0.0000,26.8979
"7387e78b-b031-481d-85bf-24144f46c440","","AZ-Replit - Comcast Advertising - Member","Comcast Advertising",26.8731,0.0000,0.0000,0.0000,26.8731
"b1ddb492-59d0-4248-be4e-2e0ab4301f42","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",26.6382,0.0000,0.0000,0.0000,26.6382
"ed535041-f97a-4593-97af-68b04015825e","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",26.4813,0.0000,0.0000,0.0000,26.4813
"6a013c46-7c2c-4027-9297-f5a822d19dec","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",26.4791,0.0000,0.0000,0.0000,26.4791
"15d0aaa9-ae76-4828-a1e4-0c0ca7df31cc","","AZ-Replit - PREPROD-Admins; AZ-Replit - Strategic Development LIFT Labs - Member","Strategic Development LIFT Labs",26.4118,0.0000,0.0000,0.0000,26.4118
"4d487846-73a4-47d5-8967-d5f175f289cd","","AZ-Replit - GPO CTS - Member","GPO CTS",26.2740,0.0000,0.0000,0.0000,26.2740
"9946ccfd-a600-40ca-ba51-1d3ec29169f4","","AZ-Replit - Corporate Communications - Admin; AZ-Replit - Corporate Communications - Member","Corporate Communications",26.2634,0.0000,0.0000,0.0000,26.2634
"b1d95489-dd7f-4f65-9182-d04eeccb5ff6","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",26.0440,0.0000,0.0000,0.0000,26.0440
"4a1eb184-e3d8-4c9d-b327-f72b786f5613","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",26.0216,0.0000,0.0000,0.0000,26.0216
"e89581ae-fd3c-4864-942a-f735b7dab75a","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",25.8923,0.0000,0.0000,0.0000,25.8923
"97642e3d-1abc-4d79-801d-e83ce49c016c","","AZ-Replit - EBI Enterprise Analytics - Member","EBI Enterprise Analytics",25.8902,0.0000,0.0000,0.0000,25.8902
"ce5f0766-2471-422b-9035-81e0b88797dd","","AZ-Replit - Strategic Development LIFT Labs - Member","Strategic Development LIFT Labs",25.8761,0.0000,0.0000,0.0000,25.8761
"06938038-9615-45c4-86f7-8b2d76aa1b8d","","AZ-Replit - Strategic Development Mosaic - Member","Strategic Development Mosaic",25.8458,0.0000,0.0000,0.0000,25.8458
"67a26d9b-3354-49cc-9936-40f54d5f34bf","","AZ-Replit - Growth CXSO Account Mgmt - Member","Growth CXSO Account Mgmt",25.8019,0.0000,0.0000,0.0000,25.8019
"aa0de7a3-a2dd-4280-a5be-ce88ed24be28","","AZ-Replit - Corporate Communications - Member","Corporate Communications",25.7849,0.0000,0.0000,0.0000,25.7849
"f26bda2b-b2b5-40ce-86af-73e3f742bfd2","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",25.7099,0.0000,0.0000,0.0000,25.7099
"3ecee91f-5ee7-4500-b36d-515a2f2f1951","","AZ-Replit - Growth CXSO Account Mgmt - Member","Growth CXSO Account Mgmt",25.6896,0.0000,0.0000,0.0000,25.6896
"9a8aeb99-2084-4ef6-8c8b-e9486957d554","","AZ-Replit - HR Compensation - Admin; AZ-Replit - HR Compensation - Member","HR Compensation",25.6512,0.0000,0.0000,0.0000,25.6512
"1796f5a5-0585-49b0-a854-2bd286d5407d","","AZ-Replit - Corporate Communications - Member","Corporate Communications",25.6266,0.0000,0.0000,0.0000,25.6266
"73efae86-90c0-49ee-9db1-80ed82ecdd55","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",25.5037,0.0000,0.0000,0.0000,25.5037
"4719767b-f4ce-46aa-9343-2547f16fda8c","","AZ-Replit - Talent and Learning - Member","Talent and Learning",25.5029,0.0000,0.0000,0.0000,25.5029
"828d314a-5296-48a1-b8cd-83ec6e20b3de","","AZ-Replit - EBI Enterprise Analytics - Member","EBI Enterprise Analytics",25.4949,0.0000,0.0000,0.0000,25.4949
"bd874d62-992b-498e-8a97-cfb068f8c815","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",25.2885,0.0000,0.0000,0.0000,25.2885
"a3ac7dbc-bc39-4af5-ae51-aa523f0c18df","","AZ-Replit - GPO Creative Services - Admin; AZ-Replit - GPO Creative Services - Member","GPO Creative Services",25.2648,0.0000,0.0000,0.0000,25.2648
"fe402211-689d-4415-96fe-cd224d3a9c1d","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",25.1118,0.0000,0.0000,0.0000,25.1118
"38facf01-fd2b-47db-9737-acfdd47c4df5","","AZ-Replit - Comcast Business Marketing - Admin; AZ-Replit - Comcast Business Marketing - Member","Comcast Business Marketing",24.9833,0.0000,0.0000,0.0000,24.9833
"8e95ca2b-1dec-45a0-baa8-fc6e4d33546a","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",24.9728,0.0000,0.0000,0.0000,24.9728
"21591280-66f3-4075-bc14-a10268b804d5","","AZ-Replit - Corporate Communications - Admin; AZ-Replit - Corporate Communications - Member","Corporate Communications",24.6450,0.0000,0.0000,0.0000,24.6450
"4e7db57c-181a-4abe-9022-7b64af6c88c5","","AZ-Replit - Growth Strategy & Operations - Admin","Growth Strategy & Operations",24.5296,0.0000,0.0000,0.0000,24.5296
"3c06c012-620f-478b-9bc7-377ca101afec","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",24.4892,0.0000,0.0000,0.0000,24.4892
